seq,pressure,pos_cmd,pos_fdb,loadcell,t1,t2,t3,t4,t5,ls_max,ls_min,x_acc,y_acc,z_acc,rms_acc,rms_vel,rms_pos,temp,humid,sound_level,dev_err,micsel,miclvl
11557,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-16,4056,-1,-28192,-7932,36,28,537,64,0,254
11558,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-10,4038,-1,-28172,-7932,36,28,537,16,0,251
11559,0,0,28,0,8100,8100,8100,8100,8100,1,1,42,-18,4058,-1,-28148,-7932,36,28,537,0,0,257
11560,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-62,3994,-1,-28132,-7932,36,28,510,16,0,255
11561,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-26,4066,-1,-28112,-7932,36,28,510,4,0,252
11562,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-2,4058,-1,-28092,-7932,36,28,510,64,0,251
11563,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-22,4050,-1,-28068,-7932,36,28,510,16,0,253
11564,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-16,4078,-1,-28048,-7932,36,28,510,0,0,252
11565,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-16,4128,-1,-28032,-7932,36,28,510,16,0,255
11566,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-28,4038,-1,-28012,-7932,36,28,510,4,0,254
11567,0,0,28,0,8100,8100,8100,8100,8100,1,1,52,-26,4034,-1,-27988,-7932,36,28,510,64,0,252
11568,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-16,4054,-1,-27968,-7932,36,28,510,0,0,255
11569,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-62,4052,-1,-27952,-7932,36,28,510,64,0,253
11570,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,2,4086,-1,-27932,-7932,36,28,542,16,0,252
11571,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-50,4060,-1,-27912,-7932,36,28,542,0,0,254
11572,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-40,4144,-1,-27888,-7932,36,28,542,16,0,251
11573,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-6,4050,-1,-27872,-7932,36,28,542,4,0,252
11574,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,0,4056,-1,-27852,-7932,36,28,542,0,0,255
11575,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,6,4032,-1,-27832,-7932,36,28,542,4,0,250
11576,0,0,28,0,8100,8100,8100,8100,8100,1,1,26,2,4046,-1,-27808,-7932,36,28,542,0,0,247
11577,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-10,4072,-1,-27792,-7932,36,28,542,4,0,253
11578,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-34,4028,-1,-27772,-7932,36,28,542,64,0,252
11579,0,0,28,0,8100,8100,8100,8100,8100,1,1,34,-16,4048,-1,-27752,-7932,36,28,553,16,0,253
11580,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,8,4052,-1,-27728,-7932,36,28,553,0,0,253
11581,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-30,4042,-1,-27708,-7932,36,28,553,0,0,255
11582,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-42,4040,-1,-27692,-7932,36,28,553,64,0,246
11583,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,12,4038,-1,-27672,-7932,36,28,553,16,0,249
11584,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-4,4092,-1,-27648,-7932,36,28,553,0,0,254
11585,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-4,4072,-1,-27628,-7932,36,28,553,0,0,253
11586,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-6,4106,-1,-27612,-7932,36,28,553,64,0,250
11587,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,0,4074,-1,-27592,-7932,36,28,553,0,0,257
11588,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-34,4086,-1,-27572,-7932,36,28,553,0,0,249
11589,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-4,4076,-1,-27548,-7932,36,28,535,0,0,250
11590,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-2,4046,-1,-27532,-7932,36,28,535,0,0,256
11591,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-30,4048,-1,-27512,-7932,36,28,535,64,0,253
11592,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-34,4070,-1,-27492,-7932,36,28,535,16,0,251
11593,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,10,4074,-1,-27468,-7932,36,28,535,4,0,256
11594,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-4,4038,-1,-27452,-7932,36,28,535,0,0,254
11595,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,20,4074,-1,-27432,-7932,36,28,535,0,0,255
11596,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-30,4054,-1,-27412,-7932,36,28,535,16,0,253
11597,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-10,4068,-1,-27388,-7932,36,28,535,4,0,251
11598,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-30,4094,-1,-27368,-7932,36,28,535,0,0,251
11599,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,16,4002,-1,-27352,-7932,36,28,535,0,0,254
11600,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,0,4034,-1,-27332,-7932,36,28,535,16,0,255
11601,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-42,4098,-1,-27308,-7932,36,28,535,4,0,257
11602,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-18,4108,-1,-27288,-7932,36,28,535,0,0,255
11603,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-8,4054,-1,-27272,-7932,36,28,535,0,0,252
11604,0,0,28,1,8100,8100,8100,8100,8100,1,1,40,-16,4104,-1,-27252,-7932,36,28,535,16,0,253
11605,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-12,4072,-1,-27232,-7931,36,28,535,4,0,252
11606,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-40,4068,-1,-27208,-7931,36,28,535,0,0,253
11607,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-72,4116,-1,-27192,-7931,36,28,577,0,0,250
11608,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-30,4078,-1,-27172,-7931,36,28,577,0,0,252
11609,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-6,4010,-1,-27152,-7931,36,28,577,64,0,252
11610,0,0,28,1,8100,8100,8100,8100,8100,1,1,-26,-42,4056,-1,-27128,-7931,36,27,577,0,0,251
11611,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,10,4054,-1,-27112,-7931,36,27,577,0,0,251
11612,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-22,4048,-1,-27092,-7931,36,27,577,4,0,253
11613,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-4,3992,-1,-27072,-7931,36,27,577,64,0,251
11614,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-18,4050,-1,-27048,-7931,36,27,577,0,0,251
11615,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-8,4062,-1,-27028,-7931,36,27,577,64,0,253
11616,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,6,4060,-1,-27012,-7931,36,27,577,16,0,251
11617,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,32,4084,-1,-26992,-7931,36,27,565,0,0,250
11618,0,0,28,1,8100,8100,8100,8100,8100,1,1,-24,0,4040,-1,-26968,-7931,36,27,565,16,0,251
11619,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,22,4054,-1,-26948,-7931,36,27,565,4,0,255
11620,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-16,4060,-1,-26932,-7931,36,27,565,0,0,251
11621,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-20,4070,-1,-26912,-7931,36,27,565,4,0,250
11622,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,8,4050,-1,-26892,-7931,36,27,565,0,0,250
11623,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-64,4066,-1,-26868,-7931,36,27,565,4,0,252
11624,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-16,4080,-1,-26852,-7931,36,27,565,64,0,250
11625,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-6,4086,-1,-26832,-7931,36,27,565,0,0,253
11626,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,16,3990,-1,-26812,-7931,36,27,491,64,0,253
11627,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,-28,4088,-1,-26788,-7931,36,27,491,0,0,254
11628,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-80,4078,-1,-26772,-7931,36,27,491,64,0,255
11629,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-24,4062,-1,-26752,-7931,36,27,491,16,0,251
11630,0,0,28,1,8100,8100,8100,8100,8100,1,1,-40,12,4032,-1,-26732,-7931,36,27,491,0,0,253
11631,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-36,4084,-1,-26708,-7931,36,27,491,0,0,255
11632,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,14,4076,-1,-26688,-7931,36,27,491,64,0,249
11633,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-42,4098,-1,-26672,-7931,36,27,491,16,0,252
11634,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-12,4054,-1,-26652,-7931,36,27,491,0,0,254
11635,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,12,4084,-1,-26632,-7931,36,27,491,16,0,250
11636,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-26,4078,-1,-26608,-7931,36,27,553,0,0,252
11637,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-20,4030,-1,-26592,-7931,36,27,553,16,0,253
11638,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-16,4080,-1,-26572,-7931,36,27,553,4,0,256
11639,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-44,4020,-1,-26552,-7931,36,27,553,0,0,252
11640,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-18,4056,-1,-26528,-7931,36,27,553,0,0,249
11641,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-10,4072,-1,-26512,-7931,36,27,553,16,0,252
11642,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,12,4014,-1,-26492,-7931,36,27,553,4,0,252
11643,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-6,4100,-1,-26472,-7931,36,27,553,0,0,249
11644,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,18,4052,-1,-26448,-7931,36,27,553,4,0,252
11645,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,20,4074,-1,-26432,-7931,36,27,565,0,0,253
11646,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-26,4036,-1,-26412,-7931,36,27,565,4,0,252
11647,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,-16,4046,-1,-26392,-7931,36,27,565,64,0,253
11648,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,16,4052,-1,-26368,-7931,36,27,565,0,0,252
11649,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-42,4066,-1,-26348,-7931,36,27,565,0,0,255
11650,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-12,4068,-1,-26332,-7931,36,27,565,4,0,251
11651,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,10,3982,-1,-26312,-7931,36,27,565,0,0,254
11652,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-12,4062,-1,-26292,-7931,36,27,565,0,0,251
11653,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,2,4106,-1,-26268,-7931,36,27,565,16,0,255
11654,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-10,4104,-1,-26252,-7931,36,27,563,0,0,253
11655,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-34,4048,-1,-26232,-7931,36,27,563,16,0,255
11656,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-32,4040,-1,-26212,-7930,36,27,563,4,0,254
11657,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-12,4054,-1,-26188,-7930,36,27,563,0,0,253
11658,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-32,4104,-1,-26172,-7930,36,27,563,4,0,249
11659,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-56,4088,-1,-26152,-7930,36,27,563,64,0,248
11660,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-18,4034,-1,-26132,-7930,36,27,563,0,0,248
11661,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,0,4058,-1,-26108,-7930,36,27,563,0,0,250
11662,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-28,4046,-1,-26092,-7930,36,27,563,4,0,255
11663,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-10,4054,-1,-26072,-7930,36,27,563,64,0,252
11664,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-4,4080,-1,-26052,-7930,36,27,544,0,0,247
11665,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-12,4056,-1,-26028,-7930,36,27,544,0,0,254
11666,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,12,4086,-1,-26008,-7930,36,27,544,4,0,252
11667,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-10,4088,-1,-25992,-7930,36,27,544,64,0,249
11668,0,0,28,1,8100,8100,8100,8100,8100,1,1,-30,-4,4028,-1,-25972,-7930,36,27,544,0,0,249
11669,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-28,4066,-1,-25952,-7930,36,27,544,0,0,254
11670,0,0,28,1,8100,8100,8100,8100,8100,1,1,48,-32,4048,-1,-25928,-7930,36,27,544,4,0,251
11671,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-36,4054,-1,-25912,-7930,36,27,544,0,0,255
11672,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-12,4070,-1,-25892,-7930,36,27,544,0,0,256
11673,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,28,4048,-1,-25872,-7930,36,27,522,0,0,255
11674,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-18,4100,-1,-25848,-7930,36,27,522,64,0,257
11675,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-44,4088,-1,-25832,-7930,36,27,522,16,0,253
11676,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,18,4068,-1,-25812,-7930,36,27,522,0,0,251
11677,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-12,4066,-1,-25792,-7930,36,27,522,0,0,254
11678,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,0,4094,-1,-25768,-7930,36,27,522,64,0,250
11679,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-34,4070,-1,-25752,-7930,36,27,522,16,0,251
11680,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-24,4020,-1,-25732,-7930,36,27,522,0,0,251
11681,0,0,28,1,8100,8100,8100,8100,8100,1,1,42,-20,4008,-1,-25712,-7930,36,27,522,16,0,252
11682,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-34,4078,-1,-25688,-7930,36,27,545,4,0,253
11683,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-8,4062,-1,-25668,-7930,36,27,545,64,0,251
11684,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-18,4068,-1,-25652,-7930,36,27,545,16,0,248
11685,0,0,28,1,8100,8100,8100,8100,8100,1,1,-26,2,4106,-1,-25632,-7930,36,27,545,0,0,253
11686,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,2,4088,-1,-25612,-7930,36,27,545,0,0,252
11687,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-30,4074,-1,-25588,-7930,36,27,545,64,0,252
11688,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-4,4042,-1,-25572,-7930,36,27,545,0,0,255
11689,0,0,28,1,8100,8100,8100,8100,8100,1,1,44,-12,4056,-1,-25552,-7930,36,27,545,0,0,250
11690,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-18,4114,-1,-25532,-7930,36,27,545,4,0,254
11691,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-26,4070,-1,-25508,-7930,36,27,545,64,0,253
11692,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-32,4062,-1,-25492,-7930,36,27,530,16,0,246
11693,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-18,4010,-1,-25472,-7930,36,27,530,4,0,256
11694,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-2,4060,-1,-25452,-7930,36,27,530,0,0,253
11695,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-12,4072,-1,-25428,-7930,36,27,530,4,0,253
11696,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,6,4016,-1,-25412,-7930,36,27,530,64,0,251
11697,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-28,4012,-1,-25392,-7930,36,27,530,0,0,255
11698,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-18,4028,-1,-25372,-7930,36,27,530,0,0,249
11699,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-8,4042,-1,-25352,-7930,36,27,530,4,0,255
11700,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-32,4062,-1,-25328,-7930,36,27,530,64,0,252
11701,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-20,4086,-1,-25312,-7930,36,27,542,16,0,251
11702,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-12,4046,-1,-25292,-7930,36,27,542,4,0,254
11703,0,0,28,1,8100,8100,8100,8100,8100,1,1,-38,-28,4078,-1,-25272,-7930,36,27,542,0,0,256
11704,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,6,4032,-1,-25248,-7930,36,27,542,4,0,254
11705,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-42,4084,-1,-25232,-7930,36,27,542,0,0,250
11706,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,2,4114,-1,-25212,-7930,36,27,542,4,0,253
11707,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-18,4034,-1,-25192,-7929,36,27,542,64,0,255
11708,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-20,4004,-1,-25168,-7929,36,27,542,0,0,254
11709,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-24,4040,-1,-25152,-7929,36,27,542,0,0,250
11710,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-4,4054,-1,-25132,-7929,36,27,542,4,0,253
11711,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-16,4096,-1,-25112,-7929,36,27,582,64,0,255
11712,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,-6,4112,-1,-25088,-7929,36,27,582,16,0,255
11713,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-14,4070,-1,-25072,-7929,36,27,582,0,0,250
11714,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-8,4076,-1,-25052,-7929,36,27,582,0,0,248
11715,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-2,4078,-1,-25032,-7929,36,27,582,64,0,249
11716,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-26,4076,-1,-25012,-7929,36,27,582,16,0,250
11717,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-20,4020,-1,-24988,-7929,36,27,582,0,0,250
11718,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-22,4094,-1,-24972,-7929,36,27,582,0,0,255
11719,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-2,4060,-1,-24952,-7929,36,27,582,64,0,255
11720,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,2,4038,-1,-24932,-7929,36,27,528,0,0,253
11721,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-8,3982,-1,-24908,-7929,36,27,528,0,0,254
11722,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-18,4112,-1,-24892,-7929,36,27,528,4,0,252
11723,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-10,4030,-1,-24872,-7929,36,27,528,64,0,251
11724,0,0,28,0,8100,8100,8100,8100,8100,1,1,42,-48,4090,-1,-24852,-7929,36,27,528,0,0,255
11725,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-16,4052,-1,-24828,-7929,36,27,528,0,0,254
11726,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-6,4078,-1,-24812,-7929,36,27,528,4,0,254
11727,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-24,4054,-1,-24792,-7929,36,27,528,64,0,255
11728,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-22,4080,-1,-24772,-7929,36,27,528,0,0,255
11729,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-8,4066,-1,-24748,-7929,36,27,535,0,0,254
11730,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-56,4074,-1,-24732,-7929,36,27,535,0,0,254
11731,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-30,4048,-1,-24712,-7929,36,27,535,16,0,253
11732,0,0,28,0,8100,8100,8100,8100,8100,1,1,38,26,4128,-1,-24692,-7929,36,27,535,4,0,253
11733,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,0,4034,-1,-24672,-7929,36,27,535,0,0,250
11734,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-6,4056,-1,-24648,-7929,36,27,535,4,0,255
11735,0,0,28,0,8100,8100,8100,8100,8100,1,1,48,-8,4016,-1,-24632,-7929,36,27,535,64,0,257
11736,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-12,4046,-1,-24612,-7929,36,27,535,0,0,252
11737,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,16,4014,-1,-24592,-7929,36,27,535,0,0,250
11738,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-8,4000,-1,-24568,-7929,36,27,535,4,0,251
11739,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-42,4072,-1,-24552,-7929,36,27,556,64,0,253
11740,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,8,4074,-1,-24532,-7929,36,27,556,16,0,253
11741,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-22,4030,-1,-24512,-7929,36,27,556,0,0,254
11742,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-40,4022,-1,-24488,-7929,36,27,556,0,0,251
11743,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-20,4020,-1,-24472,-7929,36,27,556,64,0,254
11744,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-6,4048,-1,-24452,-7929,36,27,556,0,0,254
11745,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-34,4042,-1,-24432,-7929,36,27,556,64,0,251
11746,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-12,4030,-1,-24412,-7929,36,27,556,0,0,252
11747,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-10,4090,-1,-24392,-7929,36,27,556,64,0,254
11748,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-20,4092,-1,-24372,-7929,36,27,555,16,0,251
11749,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-22,4088,-1,-24352,-7929,36,27,555,4,0,256
11750,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-16,3980,-1,-24332,-7929,36,27,555,0,0,252
11751,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-44,4054,-1,-24308,-7929,36,27,555,4,0,249
11752,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-30,4042,-1,-24292,-7929,36,27,555,0,0,258
11753,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-34,4076,-1,-24272,-7929,36,27,555,0,0,253
11754,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-20,4090,-1,-24252,-7929,36,27,555,16,0,251
11755,0,0,28,0,8100,8100,8100,8100,8100,1,1,36,-10,4048,-1,-24228,-7929,36,27,555,4,0,252
11756,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,8,4042,-1,-24212,-7929,36,27,555,0,0,253
11757,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-24,4032,-1,-24192,-7929,36,27,555,0,0,255
11758,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-16,4026,-1,-24172,-7929,36,27,532,0,0,254
11759,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-28,4126,-1,-24148,-7928,36,27,532,64,0,257
11760,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-20,4118,-1,-24132,-7928,36,27,532,16,0,249
11761,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-14,4038,-1,-24112,-7928,36,27,532,0,0,251
11762,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,6,4038,-1,-24092,-7928,36,27,532,0,0,254
11763,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-22,3996,-1,-24072,-7928,36,27,532,64,0,253
11764,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-26,4022,-1,-24052,-7928,36,27,532,16,0,250
11765,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-30,4052,-1,-24032,-7928,36,27,532,0,0,254
11766,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,0,4058,-1,-24012,-7928,36,27,532,16,0,247
11767,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-6,4072,-1,-23992,-7928,36,27,504,0,0,250
11768,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-34,4038,-1,-23968,-7928,36,27,504,16,0,255
11769,0,0,28,0,8100,8100,8100,8100,8100,1,1,40,-42,4070,-1,-23952,-7928,36,27,504,4,0,253
11770,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-6,4038,-1,-23932,-7928,36,27,504,0,0,249
11771,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-22,4038,-1,-23912,-7928,36,27,504,4,0,254
11772,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,12,4092,-1,-23888,-7928,36,27,504,64,0,252
11773,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-36,4080,-1,-23872,-7928,36,27,504,0,0,253
11774,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-36,4100,-1,-23852,-7928,36,27,504,0,0,256
11775,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-10,4056,-1,-23832,-7928,36,27,504,4,0,254
11776,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-8,4052,-1,-23808,-7928,36,27,529,64,0,255
11777,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-30,4060,-1,-23792,-7928,36,27,529,16,0,256
11778,0,0,28,0,8100,8100,8100,8100,8100,1,1,38,-6,4066,-1,-23772,-7928,36,27,529,4,0,253
11779,0,0,28,0,8100,8100,8100,8100,8100,1,1,-42,-16,3998,-1,-23752,-7928,36,27,529,0,0,251
11780,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,12,4076,-1,-23732,-7928,36,27,529,4,0,254
11781,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,18,4096,-1,-23712,-7928,36,27,529,64,0,257
11782,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-8,4074,-1,-23692,-7928,36,27,529,0,0,252
11783,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-54,4030,-1,-23672,-7928,36,27,529,0,0,255
